KMeans,MiniBatchKMeans,GMM,Hierarchical (ward),Spectral,Birch
4_13,4_13,4_13,4_13,4_13,4_13
4_17,4_17,4_17,4_17,4_17,4_17
4_26,4_26,4_18,4_26,4_26,4_26
4_18,4_18,4_3,4_18,4_18,4_18
4_28,4_28,4_24,4_28,4_28,4_28
4_11,4_11,4_11,4_11,4_11,4_11
4_23,4_23,4_6,4_23,4_23,4_23
4_24,4_24,4_7,4_24,4_24,4_24
4_22,4_22,,4_22,4_22,4_22
