KMeans,MiniBatchKMeans,GMM,Hierarchical (ward),Spectral,Birch
4_5,4_5,4_23,4_5,4_5,4_5
4_3,4_3,4_25,4_3,4_3,4_3
4_4,4_4,4_22,4_4,4_4,4_4
4_8,4_8,4_28,4_8,4_8,4_8
4_2,4_2,4_19,4_2,4_2,4_2
4_1,4_1,4_20,4_1,4_1,4_1
4_6,4_6,4_26,4_6,4_6,4_6
4_7,4_7,4_27,4_7,4_7,4_7
4_14,4_14,4_15,4_14,4_14,4_14
